Brand,Price,log_price,Mileage,log_mileage,EngineV,Year
Mitsubishi," ₹ 10,999.00 ",4.04,281,2.44870632,3,2003
Mercedes-Benz," ₹ 10,500.00 ",4.02,285,2.45484486,1.8,2003
Mercedes-Benz," ₹ 4,000.00 ",3.60,287,2.457881897,4,2003
Toyota," ₹ 5,000.00 ",3.70,289,2.460897843,2,2003
Mercedes-Benz," ₹ 12,600.00 ",4.10,300,2.477121255,2.7,2003
Mercedes-Benz," ₹ 12,300.00 ",4.09,300,2.477121255,2.2,2003
Renault," ₹ 4,299.00 ",3.63,300,2.477121255,1.5,2003
BMW," ₹ 17,200.00 ",4.24,308,2.488550717,4.6,2003
Renault," ₹ 4,200.00 ",3.62,310,2.491361694,1.4,2003
Mercedes-Benz," ₹ 12,950.00 ",4.11,313,2.495544338,3.2,2003
Renault," ₹ 2,850.00 ",3.45,315,2.498310554,2.2,2003
Mercedes-Benz," ₹ 11,000.00 ",4.04,319,2.503790683,2.2,2003
Volkswagen," ₹ 7,650.00 ",3.88,325,2.511883361,1.8,2003
Mercedes-Benz," ₹ 9,300.00 ",3.97,342,2.534026106,2.6,2003
Mercedes-Benz," ₹ 7,500.00 ",3.88,350,2.544068044,2.2,2003
Volkswagen," ₹ 4,100.00 ",3.61,350,2.544068044,1.9,2003
Volkswagen," ₹ 8,700.00 ",3.94,357,2.552668216,2.5,2003
Mercedes-Benz," ₹ 13,300.00 ",4.12,358,2.553883027,5,2003
Renault," ₹ 2,350.00 ",3.37,380,2.579783597,1.9,2003
Mercedes-Benz," ₹ 7,500.00 ",3.88,406,2.608526034,2.2,2003
BMW," ₹ 11,900.00 ",4.08,1,0,2.8,2002
Renault," ₹ 2,400.00 ",3.38,1,0,2,2002
BMW," ₹ 3,100.00 ",3.49,1,0,2,2002
BMW," ₹ 13,900.00 ",4.14,80,1.903089987,3,2002
Mercedes-Benz," ₹ 9,999.00 ",4.00,80,1.903089987,2.3,2002
Audi," ₹ 2,600.00 ",3.41,110,2.041392685,2.5,2002
Volkswagen," ₹ 4,999.00 ",3.70,131,2.117271296,1.4,2002
Toyota," ₹ 8,300.00 ",3.92,140,2.146128036,3,2002
Volkswagen," ₹ 2,800.00 ",3.45,140,2.146128036,1.4,2002
Mercedes-Benz," ₹ 30,500.00 ",4.48,150,2.176091259,5.5,2002
Toyota," ₹ 13,500.00 ",4.13,150,2.176091259,4.7,2002
BMW," ₹ 6,350.00 ",3.80,156,2.193124598,4.4,2002
Audi," ₹ 2,600.00 ",3.41,160,2.204119983,2.5,2002
Toyota," ₹ 11,500.00 ",4.06,161,2.206825876,2.5,2002
BMW," ₹ 10,999.00 ",4.04,162,2.209515015,2.2,2002
Mercedes-Benz," ₹ 13,900.00 ",4.14,168,2.225309282,5,2002
Toyota," ₹ 4,650.00 ",3.67,170,2.230448921,1,2002
Toyota," ₹ 8,000.00 ",3.90,176,2.245512668,3,2002
BMW," ₹ 12,500.00 ",4.10,176,2.245512668,3,2002
Mercedes-Benz," ₹ 9,500.00 ",3.98,180,2.255272505,3.2,2002
BMW," ₹ 10,800.00 ",4.03,180,2.255272505,2,2002
Audi," ₹ 5,300.00 ",3.72,182,2.260071388,2.5,2002
BMW," ₹ 3,500.00 ",3.54,185,2.267171728,2,2002
BMW," ₹ 2,300.00 ",3.36,189,2.276461804,1.8,2002
Audi," ₹ 3,800.00 ",3.58,190,2.278753601,2.5,2002
Mercedes-Benz," ₹ 7,400.00 ",3.87,190,2.278753601,2,2002
Renault," ₹ 4,100.00 ",3.61,190,2.278753601,1.9,2002
BMW," ₹ 10,800.00 ",4.03,191,2.281033367,2.2,2002
BMW," ₹ 3,400.00 ",3.53,191,2.281033367,2,2002
Volkswagen," ₹ 7,800.00 ",3.89,193,2.285557309,1.9,2002
BMW," ₹ 12,800.00 ",4.11,194,2.28780173,4.4,2002
Mercedes-Benz," ₹ 39,000.00 ",4.59,195,2.290034611,5,2002
Mercedes-Benz," ₹ 6,200.00 ",3.79,196,2.292256071,2.2,2002
Mercedes-Benz," ₹ 12,950.00 ",4.11,197,2.294466226,2.7,2002
Mercedes-Benz," ₹ 7,000.00 ",3.85,197,2.294466226,2.2,2002
Mercedes-Benz," ₹ 9,000.00 ",3.95,198,2.29666519,4,2002
Mitsubishi," ₹ 2,600.00 ",3.41,200,2.301029996,2.4,2002
Renault," ₹ 7,500.00 ",3.88,200,2.301029996,2.2,2002
BMW," ₹ 4,300.00 ",3.63,200,2.301029996,2,2002
Toyota," ₹ 8,200.00 ",3.91,200,2.301029996,2,2002
Renault," ₹ 2,300.00 ",3.36,200,2.301029996,1.9,2002
Renault," ₹ 7,800.00 ",3.89,200,2.301029996,1.9,2002
Volkswagen," ₹ 3,500.00 ",3.54,201,2.303196057,1.9,2002
Toyota," ₹ 8,800.00 ",3.94,205,2.311753861,2,2002
Audi," ₹ 4,800.00 ",3.68,207,2.315970345,2,2002
Audi," ₹ 3,850.00 ",3.59,215,2.33243846,2.5,2002
Mercedes-Benz," ₹ 10,900.00 ",4.04,217,2.336459734,3.2,2002
BMW," ₹ 9,500.00 ",3.98,217,2.336459734,2.2,2002
BMW," ₹ 12,600.00 ",4.10,219,2.340444115,3.6,2002
BMW," ₹ 2,700.00 ",3.43,220,2.342422681,2.5,2002
Mercedes-Benz," ₹ 5,500.00 ",3.74,220,2.342422681,2.2,2002
Volkswagen," ₹ 7,800.00 ",3.89,220,2.342422681,1.8,2002
BMW," ₹ 8,999.00 ",3.95,221,2.344392274,4.5,2002
BMW," ₹ 3,600.00 ",3.56,221,2.344392274,3,2002
BMW," ₹ 9,000.00 ",3.95,225,2.352182518,2.2,2002
Mercedes-Benz," ₹ 12,500.00 ",4.10,230,2.361727836,5,2002
BMW," ₹ 6,499.00 ",3.81,230,2.361727836,3,2002
Volkswagen," ₹ 11,990.00 ",4.08,231,2.36361198,2.5,2002
Volkswagen," ₹ 11,990.00 ",4.08,231,2.36361198,2.5,2002
Audi," ₹ 4,999.00 ",3.70,231,2.36361198,1.9,2002
Mercedes-Benz," ₹ 7,900.00 ",3.90,234,2.369215857,2.2,2002
Volkswagen," ₹ 8,650.00 ",3.94,238,2.376576957,2.5,2002
Volkswagen," ₹ 2,900.00 ",3.46,238,2.376576957,2,2002
BMW," ₹ 14,000.00 ",4.15,240,2.380211242,4.4,2002
BMW," ₹ 4,300.00 ",3.63,240,2.380211242,2.5,2002
Audi," ₹ 7,500.00 ",3.88,240,2.380211242,2,2002
Volkswagen," ₹ 7,500.00 ",3.88,240,2.380211242,1.8,2002
Audi," ₹ 7,900.00 ",3.90,242,2.383815366,2,2002
BMW," ₹ 10,700.00 ",4.03,243,2.385606274,3,2002
Mercedes-Benz," ₹ 7,300.00 ",3.86,245,2.389166084,2.2,2002
BMW," ₹ 8,500.00 ",3.93,245,2.389166084,2.2,2002
Volkswagen," ₹ 7,700.00 ",3.89,247,2.392696953,1.9,2002
Volkswagen," ₹ 6,999.00 ",3.85,248,2.394451681,1.8,2002
Mercedes-Benz," ₹ 3,250.00 ",3.51,250,2.397940009,4,2002
BMW," ₹ 3,800.00 ",3.58,250,2.397940009,3,2002
Volkswagen," ₹ 3,000.00 ",3.48,250,2.397940009,2.8,2002
Mercedes-Benz," ₹ 5,500.00 ",3.74,250,2.397940009,2.2,2002
Volkswagen," ₹ 8,700.00 ",3.94,250,2.397940009,1.9,2002
Mercedes-Benz," ₹ 20,000.00 ",4.30,251,2.399673721,5,2002
Toyota," ₹ 19,800.00 ",4.30,252,2.401400541,4.2,2002
Audi," ₹ 9,800.00 ",3.99,253,2.403120521,1.9,2002
Mitsubishi," ₹ 7,699.00 ",3.89,254,2.404833717,3,2002
Audi," ₹ 9,499.00 ",3.98,255,2.40654018,2.5,2002
Volkswagen," ₹ 9,700.00 ",3.99,255,2.40654018,2.5,2002
BMW," ₹ 8,900.00 ",3.95,256,2.408239965,2.2,2002
Volkswagen," ₹ 6,900.00 ",3.84,256,2.408239965,1.8,2002
Mercedes-Benz," ₹ 3,500.00 ",3.54,257,2.409933123,2.2,2002
Mercedes-Benz," ₹ 3,500.00 ",3.54,258,2.411619706,1.7,2002
Mercedes-Benz," ₹ 4,700.00 ",3.67,260,2.414973348,2.7,2002
Audi," ₹ 4,799.00 ",3.68,260,2.414973348,2.5,2002
Audi," ₹ 8,600.00 ",3.93,260,2.414973348,2.5,2002
Volkswagen," ₹ 7,750.00 ",3.89,265,2.423245874,1.9,2002
BMW," ₹ 9,700.00 ",3.99,267,2.426511261,2,2002
Mitsubishi," ₹ 10,200.00 ",4.01,269,2.42975228,3.2,2002
Renault," ₹ 2,100.00 ",3.32,270,2.431363764,1.9,2002
Audi," ₹ 3,650.00 ",3.56,270,2.431363764,1.9,2002
Volkswagen," ₹ 7,500.00 ",3.88,272,2.434568904,2.8,2002
Mercedes-Benz," ₹ 3,550.00 ",3.55,274,2.437750563,3.2,2002
Volkswagen," ₹ 9,000.00 ",3.95,275,2.439332694,2.5,2002
Renault," ₹ 5,700.00 ",3.76,275,2.439332694,1.9,2002
Audi," ₹ 2,200.00 ",3.34,280,2.447158031,2.5,2002
Mercedes-Benz," ₹ 5,400.00 ",3.73,285,2.45484486,2.2,2002
Renault," ₹ 7,200.00 ",3.86,285,2.45484486,1.9,2002
Volkswagen," ₹ 7,700.00 ",3.89,287,2.457881897,1.9,2002
BMW," ₹ 10,800.00 ",4.03,288,2.459392488,4.4,2002
Audi," ₹ 3,390.00 ",3.53,289,2.460897843,2.5,2002
Audi," ₹ 3,700.00 ",3.57,290,2.462397998,1.9,2002
BMW," ₹ 3,350.00 ",3.53,295,2.469822016,2,2002
Volkswagen," ₹ 9,800.00 ",3.99,299,2.475671188,2.5,2002
Volkswagen," ₹ 10,500.00 ",4.02,299,2.475671188,2.5,2002
Audi," ₹ 2,500.00 ",3.40,300,2.477121255,2.5,2002
BMW," ₹ 8,990.00 ",3.95,300,2.477121255,2.2,2002
Mitsubishi," ₹ 5,400.00 ",3.73,300,2.477121255,1.6,2002
Audi," ₹ 3,900.00 ",3.59,302,2.480006943,1.9,2002
BMW," ₹ 13,000.00 ",4.11,304,2.482873584,4.4,2002
Audi," ₹ 3,150.00 ",3.50,320,2.505149978,2.5,2002
Volkswagen," ₹ 6,900.00 ",3.84,320,2.505149978,1.8,2002
Volkswagen," ₹ 5,400.00 ",3.73,320,2.505149978,1.4,2002
Audi," ₹ 8,200.00 ",3.91,326,2.5132176,2.5,2002
Mercedes-Benz," ₹ 8,300.00 ",3.92,337,2.527629901,2.2,2002
Mercedes-Benz," ₹ 7,700.00 ",3.89,340,2.531478917,2.2,2002
Volkswagen," ₹ 4,100.00 ",3.61,345,2.537819095,1.9,2002
Mercedes-Benz," ₹ 4,000.00 ",3.60,370,2.568201724,3.2,2002
Mercedes-Benz," ₹ 3,100.00 ",3.49,400,2.602059991,2.2,2002
Mercedes-Benz," ₹ 2,400.00 ",3.38,1,0,2,2001
Volkswagen," ₹ 2,750.00 ",3.44,1,0,1.9,2001
Renault," ₹ 3,600.00 ",3.56,22,1.342422681,1.9,2001
BMW," ₹ 4,100.00 ",3.61,26,1.414973348,3,2001
Audi," ₹ 3,100.00 ",3.49,114,2.056904851,1.6,2001
Volkswagen," ₹ 2,200.00 ",3.34,118,2.071882007,1.4,2001
Mercedes-Benz," ₹ 7,800.00 ",3.89,125,2.096910013,2.3,2001
Volkswagen," ₹ 6,600.00 ",3.82,136,2.133538908,1.4,2001
Toyota," ₹ 5,050.00 ",3.70,138,2.139879086,1,2001
Mercedes-Benz," ₹ 35,000.00 ",4.54,147,2.167317335,6,2001
BMW," ₹ 5,300.00 ",3.72,147,2.167317335,2.2,2001
Mercedes-Benz," ₹ 11,000.00 ",4.04,148,2.170261715,3.2,2001
Volkswagen," ₹ 6,550.00 ",3.82,150,2.176091259,1.6,2001
Audi," ₹ 8,600.00 ",3.93,154,2.187520721,1.8,2001
Volkswagen," ₹ 6,800.00 ",3.83,160,2.204119983,2.8,2001
Renault," ₹ 2,700.00 ",3.43,160,2.204119983,2,2001
Audi," ₹ 13,000.00 ",4.11,161,2.206825876,1.8,2001
Mercedes-Benz," ₹ 6,999.00 ",3.85,168,2.225309282,2.3,2001
Mitsubishi," ₹ 1,999.00 ",3.30,168,2.225309282,1.8,2001
Mercedes-Benz," ₹ 7,000.00 ",3.85,170,2.230448921,2.2,2001
BMW," ₹ 8,899.00 ",3.95,170,2.230448921,2.2,2001
Volkswagen," ₹ 6,250.00 ",3.80,170,2.230448921,1.4,2001
Mercedes-Benz," ₹ 10,200.00 ",4.01,174,2.240549248,2.6,2001
Mercedes-Benz," ₹ 8,300.00 ",3.92,175,2.243038049,2,2001
BMW," ₹ 3,200.00 ",3.51,178,2.250420002,1.9,2001
Volkswagen," ₹ 7,400.00 ",3.87,178,2.250420002,1.8,2001
Mercedes-Benz," ₹ 7,500.00 ",3.88,187,2.271841607,2,2001
Mercedes-Benz," ₹ 7,000.00 ",3.85,190,2.278753601,2.6,2001
Volkswagen," ₹ 3,700.00 ",3.57,195,2.290034611,1.9,2001
Renault," ₹ 3,450.00 ",3.54,196,2.292256071,1.9,2001
BMW," ₹ 8,300.00 ",3.92,197,2.294466226,3,2001
Mercedes-Benz," ₹ 8,200.00 ",3.91,199,2.298853076,2.2,2001
BMW," ₹ 8,300.00 ",3.92,200,2.301029996,4.4,2001
Mercedes-Benz," ₹ 6,999.00 ",3.85,200,2.301029996,2.6,2001
Audi," ₹ 3,500.00 ",3.54,200,2.301029996,2.5,2001
Mercedes-Benz," ₹ 2,499.00 ",3.40,201,2.303196057,1.7,2001
Renault," ₹ 3,900.00 ",3.59,202,2.305351369,1.9,2001
BMW," ₹ 2,990.00 ",3.48,203,2.307496038,2,2001
BMW," ₹ 6,100.00 ",3.79,205,2.311753861,1.8,2001
Mitsubishi," ₹ 4,800.00 ",3.68,206,2.31386722,1.6,2001
Volkswagen," ₹ 7,300.00 ",3.86,214,2.330413773,1.9,2001
Mercedes-Benz," ₹ 4,100.00 ",3.61,215,2.33243846,4.3,2001
Audi," ₹ 3,550.00 ",3.55,215,2.33243846,2.5,2001
BMW," ₹ 8,400.00 ",3.92,220,2.342422681,2.2,2001
Toyota," ₹ 7,000.00 ",3.85,220,2.342422681,1.8,2001
Mercedes-Benz," ₹ 3,150.00 ",3.50,220,2.342422681,1.7,2001
Audi," ₹ 3,400.00 ",3.53,223,2.348304863,2.5,2001
Mercedes-Benz," ₹ 3,200.00 ",3.51,229,2.359835482,2.7,2001
Volkswagen," ₹ 7,900.00 ",3.90,229,2.359835482,1.9,2001
Mercedes-Benz," ₹ 8,000.00 ",3.90,230,2.361727836,2.2,2001
BMW," ₹ 2,900.00 ",3.46,230,2.361727836,2,2001
Mercedes-Benz," ₹ 7,700.00 ",3.89,230,2.361727836,2,2001
Mercedes-Benz," ₹ 1,990.00 ",3.30,230,2.361727836,1.7,2001
Volkswagen," ₹ 3,100.00 ",3.49,232,2.365487985,1.9,2001
Volkswagen," ₹ 2,500.00 ",3.40,232,2.365487985,1.6,2001
Mercedes-Benz," ₹ 8,300.00 ",3.92,233,2.367355921,3.2,2001
Audi," ₹ 4,000.00 ",3.60,234,2.369215857,2.5,2001
Mitsubishi," ₹ 6,300.00 ",3.80,235,2.371067862,3.2,2001
BMW," ₹ 2,900.00 ",3.46,236,2.372912003,2,2001
Renault," ₹ 2,100.00 ",3.32,237,2.374748346,1.9,2001
Mercedes-Benz," ₹ 3,550.00 ",3.55,238,2.376576957,2.2,2001
BMW," ₹ 12,200.00 ",4.09,239,2.378397901,3,2001
Audi," ₹ 11,800.00 ",4.07,240,2.380211242,4.2,2001
Mercedes-Benz," ₹ 8,600.00 ",3.93,240,2.380211242,3.2,2001
BMW," ₹ 3,900.00 ",3.59,240,2.380211242,3,2001
Mercedes-Benz," ₹ 5,850.00 ",3.77,240,2.380211242,2.2,2001
BMW," ₹ 8,900.00 ",3.95,240,2.380211242,2,2001
BMW," ₹ 2,500.00 ",3.40,242,2.383815366,3,2001
Volkswagen," ₹ 8,700.00 ",3.94,244,2.387389826,2.5,2001
BMW," ₹ 9,000.00 ",3.95,245,2.389166084,3,2001
Audi," ₹ 8,500.00 ",3.93,247,2.392696953,2.5,2001
Toyota," ₹ 6,500.00 ",3.81,248,2.394451681,2,2001
Toyota," ₹ 16,000.00 ",4.20,250,2.397940009,4.7,2001
BMW," ₹ 5,850.00 ",3.77,250,2.397940009,4.5,2001
Mercedes-Benz," ₹ 3,500.00 ",3.54,250,2.397940009,2.7,2001
Audi," ₹ 2,300.00 ",3.36,250,2.397940009,2.5,2001
Audi," ₹ 3,050.00 ",3.48,250,2.397940009,2.5,2001
Mitsubishi," ₹ 4,900.00 ",3.69,250,2.397940009,2.5,2001
BMW," ₹ 8,900.00 ",3.95,250,2.397940009,2.5,2001
BMW," ₹ 8,999.00 ",3.95,250,2.397940009,1.9,2001
Audi," ₹ 8,500.00 ",3.93,253,2.403120521,2.5,2001
BMW," ₹ 4,999.00 ",3.70,256,2.408239965,2.5,2001
Volkswagen," ₹ 5,699.00 ",3.76,258,2.411619706,2.5,2001
BMW," ₹ 8,500.00 ",3.93,260,2.414973348,2.2,2001
Renault," ₹ 1,999.00 ",3.30,260,2.414973348,1.9,2001
Toyota," ₹ 19,000.00 ",4.28,263,2.419955748,4.2,2001
Mercedes-Benz," ₹ 11,000.00 ",4.04,263,2.419955748,3.2,2001
BMW," ₹ 9,800.00 ",3.99,264,2.421603927,3,2001
Mercedes-Benz," ₹ 5,100.00 ",3.71,270,2.431363764,3.2,2001
Mercedes-Benz," ₹ 9,300.00 ",3.97,270,2.431363764,2.7,2001
Audi," ₹ 2,650.00 ",3.42,270,2.431363764,2.5,2001
Audi," ₹ 3,000.00 ",3.48,270,2.431363764,1.9,2001
BMW," ₹ 9,999.00 ",4.00,271,2.432969291,3,2001
Volkswagen," ₹ 10,700.00 ",4.03,274,2.437750563,2.5,2001
Volkswagen," ₹ 3,000.00 ",3.48,275,2.439332694,1.9,2001
Mercedes-Benz," ₹ 3,600.00 ",3.56,276,2.440909082,2.7,2001
BMW," ₹ 3,800.00 ",3.58,278,2.444044796,2.9,2001
BMW," ₹ 3,500.00 ",3.54,280,2.447158031,3,2001
BMW," ₹ 7,000.00 ",3.85,280,2.447158031,3,2001
Mercedes-Benz," ₹ 7,600.00 ",3.88,280,2.447158031,2.2,2001
Mercedes-Benz," ₹ 5,800.00 ",3.76,282,2.450249108,2.2,2001
Volkswagen," ₹ 6,000.00 ",3.78,284,2.45331834,1.9,2001
Mercedes-Benz," ₹ 7,200.00 ",3.86,285,2.45484486,2.2,2001
BMW," ₹ 7,000.00 ",3.85,286,2.456366033,2.8,2001
Renault," ₹ 1,950.00 ",3.29,286,2.456366033,1.9,2001
BMW," ₹ 8,800.00 ",3.94,287,2.457881897,3,2001
Mercedes-Benz," ₹ 6,999.00 ",3.85,288,2.459392488,3.2,2001
BMW," ₹ 11,500.00 ",4.06,290,2.462397998,3,2001
BMW," ₹ 2,800.00 ",3.45,296,2.471291711,3,2001
BMW," ₹ 6,699.00 ",3.83,299,2.475671188,2.2,2001
Mercedes-Benz," ₹ 11,777.00 ",4.07,300,2.477121255,4.3,2001
Audi," ₹ 4,000.00 ",3.60,300,2.477121255,2.5,2001
Volkswagen," ₹ 5,700.00 ",3.76,300,2.477121255,1.8,2001
Mercedes-Benz," ₹ 6,700.00 ",3.83,310,2.491361694,2.2,2001
BMW," ₹ 9,500.00 ",3.98,315,2.498310554,2.5,2001
Mercedes-Benz," ₹ 13,500.00 ",4.13,317,2.501059262,5,2001
Mercedes-Benz," ₹ 9,900.00 ",4.00,320,2.505149978,2.7,2001
Volkswagen," ₹ 6,500.00 ",3.81,320,2.505149978,1.9,2001
Volkswagen," ₹ 6,800.00 ",3.83,325,2.511883361,2.5,2001
BMW," ₹ 4,999.00 ",3.70,327,2.514547753,3,2001
Mercedes-Benz," ₹ 8,100.00 ",3.91,330,2.51851394,2.2,2001
BMW," ₹ 9,500.00 ",3.98,339,2.530199698,3,2001
Renault," ₹ 3,300.00 ",3.52,345,2.537819095,1.9,2001
BMW," ₹ 9,800.00 ",3.99,350,2.544068044,3,2001
Volkswagen," ₹ 7,800.00 ",3.89,352,2.546542663,2.5,2001
BMW," ₹ 8,500.00 ",3.93,352,2.546542663,2.17,2001
Mercedes-Benz," ₹ 10,900.00 ",4.04,360,2.556302501,5,2001
Volkswagen," ₹ 7,500.00 ",3.88,360,2.556302501,2.5,2001
BMW," ₹ 8,500.00 ",3.93,365,2.562292864,3,2001
Audi," ₹ 3,600.00 ",3.56,374,2.572871602,2.5,2001
BMW," ₹ 10,900.00 ",4.04,375,2.574031268,4.4,2001
Mercedes-Benz," ₹ 3,800.00 ",3.58,462,2.664641976,2.2,2001
BMW," ₹ 10,600.00 ",4.03,1,0,3,2000
Volkswagen," ₹ 6,300.00 ",3.80,1,0,2.5,2000
Volkswagen," ₹ 2,350.00 ",3.37,11,1.041392685,1.9,2000
Mercedes-Benz," ₹ 3,800.00 ",3.58,107,2.029383778,0.6,2000
Audi," ₹ 11,000.00 ",4.04,120,2.079181246,1.8,2000
Mercedes-Benz," ₹ 12,600.00 ",4.10,123,2.089905111,3.2,2000
BMW," ₹ 4,500.00 ",3.65,140,2.146128036,3,2000
Volkswagen," ₹ 8,500.00 ",3.93,141,2.149219113,2,2000
Volkswagen," ₹ 4,999.00 ",3.70,145,2.161368002,2,2000
Volkswagen," ₹ 4,999.00 ",3.70,145,2.161368002,2,2000
Mitsubishi," ₹ 8,900.00 ",3.95,150,2.176091259,3,2000
Toyota," ₹ 7,000.00 ",3.85,150,2.176091259,2,2000
Volkswagen," ₹ 3,999.00 ",3.60,152,2.181843588,1,2000
Mercedes-Benz," ₹ 4,400.00 ",3.64,160,2.204119983,2.7,2000
Audi," ₹ 7,950.00 ",3.90,167,2.222716471,2.5,2000
Mercedes-Benz," ₹ 2,300.00 ",3.36,175,2.243038049,1.4,2000
Renault," ₹ 4,200.00 ",3.62,180,2.255272505,1.4,2000
Mitsubishi," ₹ 1,600.00 ",3.20,185,2.267171728,1.3,2000
Volkswagen," ₹ 6,500.00 ",3.81,186,2.269512944,2.8,2000
Audi," ₹ 9,300.00 ",3.97,186,2.269512944,2.8,2000
BMW," ₹ 3,000.00 ",3.48,190,2.278753601,2,2000
BMW," ₹ 11,500.00 ",4.06,193,2.285557309,4.4,2000
Renault," ₹ 4,000.00 ",3.60,194,2.28780173,1.9,2000
Mercedes-Benz," ₹ 8,700.00 ",3.94,196,2.292256071,2,2000
Renault," ₹ 3,600.00 ",3.56,199,2.298853076,1.9,2000
Mercedes-Benz," ₹ 3,300.00 ",3.52,200,2.301029996,2.7,2000
Mercedes-Benz," ₹ 4,600.00 ",3.66,200,2.301029996,2.2,2000
Mercedes-Benz," ₹ 6,000.00 ",3.78,200,2.301029996,2.2,2000
BMW," ₹ 1,750.00 ",3.24,200,2.301029996,2,2000
Volkswagen," ₹ 5,800.00 ",3.76,200,2.301029996,1.4,2000
Mercedes-Benz," ₹ 8,500.00 ",3.93,210,2.322219295,4.3,2000
Audi," ₹ 3,100.00 ",3.49,210,2.322219295,2.5,2000
BMW," ₹ 2,499.00 ",3.40,210,2.322219295,1.8,2000
Mercedes-Benz," ₹ 5,300.00 ",3.72,212,2.326335861,2.2,2000
BMW," ₹ 8,000.00 ",3.90,214,2.330413773,4.4,2000
BMW," ₹ 2,850.00 ",3.45,214,2.330413773,1.9,2000
Mercedes-Benz," ₹ 6,500.00 ",3.81,215,2.33243846,2.2,2000
Mercedes-Benz," ₹ 7,450.00 ",3.87,219,2.340444115,2,2000
Mercedes-Benz," ₹ 2,800.00 ",3.45,220,2.342422681,2.3,2000
Volkswagen," ₹ 6,500.00 ",3.81,225,2.352182518,1.4,2000
Mercedes-Benz," ₹ 7,800.00 ",3.89,226,2.354108439,2.2,2000
Mercedes-Benz," ₹ 7,000.00 ",3.85,230,2.361727836,2,2000
Audi," ₹ 2,100.00 ",3.32,230,2.361727836,1.9,2000
Volkswagen," ₹ 2,900.00 ",3.46,230,2.361727836,1.6,2000
Audi," ₹ 2,700.00 ",3.43,234,2.369215857,2.5,2000
Volkswagen," ₹ 5,600.00 ",3.75,235,2.371067862,1.4,2000
Mercedes-Benz," ₹ 24,500.00 ",4.39,236,2.372912003,5,2000
Audi," ₹ 2,450.00 ",3.39,240,2.380211242,2.5,2000
Audi," ₹ 3,650.00 ",3.56,240,2.380211242,2.5,2000
Mercedes-Benz," ₹ 8,700.00 ",3.94,240,2.380211242,2.2,2000
Mitsubishi," ₹ 5,300.00 ",3.72,240,2.380211242,1.8,2000
Mercedes-Benz," ₹ 5,300.00 ",3.72,244,2.387389826,2.2,2000
BMW," ₹ 8,100.00 ",3.91,246,2.390935107,3,2000
Audi," ₹ 5,999.00 ",3.78,248,2.394451681,2.5,2000
Toyota," ₹ 20,000.00 ",4.30,250,2.397940009,4.2,2000
BMW," ₹ 3,300.00 ",3.52,250,2.397940009,3,2000
BMW," ₹ 3,999.00 ",3.60,250,2.397940009,3,2000
BMW," ₹ 2,500.00 ",3.40,250,2.397940009,2.5,2000
BMW," ₹ 8,900.00 ",3.95,250,2.397940009,2.5,2000
Mercedes-Benz," ₹ 9,999.00 ",4.00,250,2.397940009,2.2,2000
Volkswagen," ₹ 3,300.00 ",3.52,250,2.397940009,1.9,2000
Volkswagen," ₹ 3,500.00 ",3.54,250,2.397940009,1.9,2000
Toyota," ₹ 9,800.00 ",3.99,250,2.397940009,1.8,2000
Toyota," ₹ 2,499.00 ",3.40,254,2.404833717,2,2000
Mercedes-Benz," ₹ 7,000.00 ",3.85,260,2.414973348,2.2,2000
BMW," ₹ 2,899.00 ",3.46,260,2.414973348,2,2000
Audi," ₹ 6,400.00 ",3.81,261,2.416640507,1.8,2000
Audi," ₹ 2,650.00 ",3.42,268,2.428134794,2.5,2000
Audi," ₹ 6,499.00 ",3.81,270,2.431363764,4.2,2000
BMW," ₹ 5,000.00 ",3.70,270,2.431363764,3,2000
Audi," ₹ 3,800.00 ",3.58,270,2.431363764,2.5,2000
Volkswagen," ₹ 1,850.00 ",3.27,270,2.431363764,1.9,2000
Volkswagen," ₹ 6,000.00 ",3.78,271,2.432969291,1.8,2000
BMW," ₹ 3,500.00 ",3.54,272,2.434568904,2,2000
Mercedes-Benz," ₹ 9,150.00 ",3.96,273,2.436162647,2.7,2000
Mitsubishi," ₹ 9,950.00 ",4.00,275,2.439332694,3.5,2000
Mercedes-Benz," ₹ 4,150.00 ",3.62,277,2.442479769,2.2,2000
Volkswagen," ₹ 2,200.00 ",3.34,279,2.445604203,1.9,2000
Toyota," ₹ 14,990.00 ",4.18,280,2.447158031,4.2,2000
Volkswagen," ₹ 2,600.00 ",3.41,280,2.447158031,2.5,2000
BMW," ₹ 8,850.00 ",3.95,280,2.447158031,2.5,2000
BMW," ₹ 6,900.00 ",3.84,280,2.447158031,2,2000
BMW," ₹ 2,550.00 ",3.41,280,2.447158031,1.6,2000
Volkswagen," ₹ 7,800.00 ",3.89,282,2.450249108,2.5,2000
Mercedes-Benz," ₹ 2,900.00 ",3.46,282,2.450249108,2.2,2000
BMW," ₹ 8,500.00 ",3.93,284,2.45331834,1.9,2000
Toyota," ₹ 3,500.00 ",3.54,286,2.456366033,1.6,2000
Mercedes-Benz," ₹ 12,200.00 ",4.09,287,2.457881897,3.2,2000
Toyota," ₹ 14,900.00 ",4.17,288,2.459392488,4.7,2000
BMW," ₹ 7,400.00 ",3.87,290,2.462397998,3,2000
BMW," ₹ 8,900.00 ",3.95,294,2.46834733,2.2,2000
Audi," ₹ 3,200.00 ",3.51,295,2.469822016,2.5,2000
Volkswagen," ₹ 2,600.00 ",3.41,296,2.471291711,1.9,2000
